id,company,title,domain,city,state,location,type,stipend,duration,skills,applications,rating,openings,posted_date,deadline,demand_score,growth_trend,source,is_live
4289566181,Oracle India,Software Engineer Intern,Software Development,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,75000,12 Months,"Excel, Linux, Python",1793,4.7,8,2025-04-11,2025-06-11,60.7,33.0,Generated,False
4289566182,SAP India,QA Engineer Intern,Quality Assurance,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,30000,1 Month,"Arduino, Bootstrap, Spark",635,3.5,24,2025-09-14,2025-11-14,34.3,12.4,Generated,False
4289566183,Salesforce India,Unity Developer Intern,Game Development,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,20000,1 Month,"GCP, Kubernetes, Scikit-learn",2090,4.3,19,2025-11-17,2025-12-17,48.0,17.7,Generated,False
4289566184,Adobe India,Web3 Developer Intern,Blockchain,Nagpur,Maharashtra,"Nagpur, Maharashtra",Remote,5000,1 Month,"Flask, Google Analytics, NLP, Sass, Vue.js",1166,3.4,13,2025-12-16,2025-12-16,29.7,19.7,Generated,False
4289566185,Intel India,AI Research Intern,AI Research,Kochi,Kerala,"Kochi, Kerala",Hybrid,75000,2 Months,"CI/CD, Cypress, Excel, PostgreSQL, Power BI, Python",1030,4.5,8,2025-08-25,2025-10-25,54.1,6.7,Generated,False
4289566186,Samsung India,ETL Developer Intern,Data Engineering,Gurgaon,Haryana,"Gurgaon, Haryana",Hybrid,3000,12 Months,"Linux, Machine Learning, Unity",640,3.1,12,2025-04-10,2025-06-10,20.3,20.1,Generated,False
4289566187,Nvidia India,IoT Engineer Intern,IoT,Ranchi,Jharkhand,"Ranchi, Jharkhand",Remote,25000,3 Months,"HTML/CSS, Kafka, MATLAB, Node.js, SQL, TensorFlow",3363,3.7,2,2025-12-11,2025-12-11,52.6,26.8,Generated,False
4289566188,Qualcomm India,React Intern,Frontend Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Remote,18000,2 Months,"Jest, Pandas, Python, REST APIs, Terraform",4321,3.6,16,2025-07-05,2025-09-05,65.3,16.4,Generated,False
4289566189,Goldman Sachs,Embedded Systems Intern,Embedded Systems,Guwahati,Assam,"Guwahati, Assam",Hybrid,60000,2 Months,"NumPy, Selenium, TensorFlow",50,4.5,18,2025-07-23,2025-09-23,43.6,-4.8,Generated,False
4289566190,JP Morgan,Growth Intern,Digital Marketing,Hyderabad,Telangana,"Hyderabad, Telangana",Remote,50000,4 Months,"Bootstrap, Elasticsearch, Linux, Rust, Tailwind CSS, Webpack",3394,4.7,18,2025-09-28,2025-11-28,68.5,5.2,Generated,False
4289566191,Morgan Stanley,ETL Developer Intern,Data Engineering,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Remote,12000,3 Months,"Agile, Express.js, Firebase, JIRA, SQL, Webpack",2765,3.6,10,2025-01-19,2025-03-19,52.3,8.5,Generated,False
4289566192,Uber India,Frontend Developer Intern,Frontend Development,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Remote,12000,1 Month,"Blockchain, Content Writing, Jenkins, TypeScript, Webpack",2683,3.4,24,2025-07-24,2025-09-24,43.0,1.5,Generated,False
4289566193,Dream11,Game Developer Intern,Game Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,60000,6 Months,"NLP, Seaborn, Spring Boot",1478,3.3,20,2025-06-18,2025-08-18,51.4,28.8,Generated,False
4289566194,Unacademy,Visual Designer Intern,UI/UX Design,Kolkata,West Bengal,"Kolkata, West Bengal",On-site,10000,3 Months,"CI/CD, React, Terraform, Vite",3899,3.8,16,2025-01-28,2025-03-28,53.7,1.9,Generated,False
4289566195,PhysicsWallah,AI Research Intern,AI Research,Patna,Bihar,"Patna, Bihar",Remote,12000,2 Months,"Docker, NumPy, Pytest, R",461,3.8,7,2025-09-17,2025-11-17,28.6,19.5,Generated,False
4289566196,BigBasket,MEAN Stack Intern,Full Stack Development,Kolkata,West Bengal,"Kolkata, West Bengal",Remote,30000,6 Months,"Airflow, Blockchain, Deep Learning, Linux, Power BI",1335,4.9,9,2025-04-23,2025-06-23,45.3,26.4,Generated,False
4289566197,Nykaa,Digital Marketing Intern,Digital Marketing,Hubli,Karnataka,"Hubli, Karnataka",On-site,3000,12 Months,"Ansible, Firebase, GCP",905,4.1,16,2025-10-23,2025-12-23,33.0,31.3,Generated,False
4289566198,PolicyBazaar,Technical Writing Intern,Technical Writing,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,40000,12 Months,"Figma, Nginx, Unity",333,4.2,16,2025-11-18,2025-12-18,39.4,10.2,Generated,False
4289566199,Cars24,CV Engineer Intern,AI Research,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,10000,4 Months,"Express.js, JavaScript, Kotlin, Pytest, React, Vue.js",1252,4.6,10,2025-01-01,2025-03-01,38.2,20.5,Generated,False
4289566200,Lenskart,Android Developer Intern,Mobile Development,Kochi,Kerala,"Kochi, Kerala",Remote,60000,2 Months,"NLP, Next.js, RabbitMQ",3306,3.5,13,2025-08-19,2025-10-19,71.1,14.0,Generated,False
4289566201,boAt,Business Analyst Intern,Business Analytics,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",On-site,50000,12 Months,"C++, GitHub Actions, Nginx, PyTorch, Raspberry Pi",355,3.1,2,2025-08-24,2025-10-24,31.9,3.5,Generated,False
4289566202,UpGrad,Data Analyst Intern,Data Science,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,30000,4 Months,"Bootstrap, Excel, Webpack",3244,3.0,18,2025-04-08,2025-06-08,55.4,13.3,Generated,False
4289566203,InMobi,AR/VR Development Intern,AR/VR Development,Mysore,Karnataka,"Mysore, Karnataka",On-site,60000,12 Months,"Google Analytics, Jest, Nginx, OpenCV, Solidity, Spring Boot",276,4.0,15,2025-08-21,2025-10-21,42.6,16.0,Generated,False
4289566204,MakeMyTrip,Web Developer Intern,Web Development,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Remote,20000,4 Months,"Figma, MATLAB, Postman, PyTorch, Selenium, Spring Boot",2812,3.3,11,2025-12-16,2025-12-16,45.5,29.5,Generated,False
4289566205,Oyo Rooms,Embedded Systems Intern,IoT,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",On-site,3000,6 Months,"Firebase, Machine Learning, Scikit-learn",3141,3.2,21,2025-06-12,2025-08-12,44.4,-2.7,Generated,False
4289566206,Pine Labs,React Intern,Frontend Development,Kolkata,West Bengal,"Kolkata, West Bengal",Hybrid,60000,2 Months,"C++, Figma, Firebase, React, Tailwind CSS",4411,4.7,21,2025-01-19,2025-03-19,76.6,34.1,Generated,False
4289566207,BrowserStack,Data Engineer Intern,Data Engineering,Hubli,Karnataka,"Hubli, Karnataka",Remote,10000,3 Months,"Matplotlib, RabbitMQ, SEO, Swift",681,4.4,6,2025-07-28,2025-09-28,34.0,3.1,Generated,False
4289566208,Postman,Deep Learning Intern,Machine Learning,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,80000,3 Months,"JavaScript, Keras, Redis, Terraform",4148,4.9,19,2025-01-17,2025-03-17,89.1,16.3,Generated,False
4289566209,Chargebee,Full Stack Intern,Software Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,10000,4 Months,"FastAPI, Flask, TensorFlow, Terraform, Vue.js",1318,4.4,4,2025-05-18,2025-07-18,38.7,18.8,Generated,False
4289566210,Mindtree,Robotics Intern,Robotics,Kolkata,West Bengal,"Kolkata, West Bengal",Remote,25000,6 Months,"Go, Machine Learning, SQL",1226,4.1,2,2025-03-01,2025-05-01,35.7,18.3,Generated,False
4289566211,Mphasis,NLP Engineer Intern,AI Research,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,8000,1 Month,"Adobe XD, GitHub Actions, React, Redux, TensorFlow, TypeScript",3743,3.8,18,2025-03-01,2025-05-01,59.4,1.2,Generated,False
4289566212,LTIMindtree,Web3 Developer Intern,Blockchain,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Hybrid,15000,2 Months,"Docker, Flask, JavaScript, Nginx, SEO, Scrum",2096,3.2,11,2025-07-18,2025-09-18,36.9,8.9,Generated,False
4289566213,Persistent Systems,Flutter Developer Intern,Mobile Development,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Hybrid,10000,4 Months,"C++, NLP, Unity",2093,4.8,13,2025-01-24,2025-03-24,45.2,27.5,Generated,False
4289566214,Coforge,Backend Developer Intern,Software Development,Pune,Maharashtra,"Pune, Maharashtra",On-site,80000,4 Months,"Docker, Excel, Flutter, GitHub Actions, Unreal Engine, Vue.js",3645,3.6,23,2025-02-09,2025-04-09,79.4,3.4,Generated,False
4289566215,NIIT,IT Support Intern,IT Support,Guwahati,Assam,"Guwahati, Assam",Hybrid,75000,2 Months,"Adobe XD, Bootstrap, Cypress, Figma, GraphQL, Pytest",2922,3.4,22,2025-02-05,2025-04-05,68.9,2.3,Generated,False
4289566216,Hexaware,Cloud Engineer Intern,Cloud Computing,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Hybrid,15000,6 Months,"Arduino, NumPy, Seaborn, Tableau, TensorFlow, Vite",4171,3.8,25,2025-12-21,2025-12-21,59.5,0.0,Generated,False
4289566217,Zensar,Platform Engineer Intern,DevOps,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,25000,4 Months,"Deep Learning, Keras, NumPy, R, Tableau, Webpack",3169,4.6,12,2025-12-08,2025-12-08,56.8,23.6,Generated,False
4289566218,Birlasoft,Server Engineer Intern,Backend Development,Chandigarh,Punjab,"Chandigarh, Punjab",On-site,30000,12 Months,"Hadoop, React, Seaborn, Swift, Tableau, Vite",395,3.2,1,2025-01-09,2025-03-09,35.1,3.9,Generated,False
4289566219,Cyient,Technical Writing Intern,Technical Writing,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",On-site,30000,1 Month,"C++, Docker, HTML/CSS, Pytest, Tableau, Vite",133,4.0,2,2025-04-11,2025-06-11,31.9,-0.7,Generated,False
4289566220,KPIT,SOC Analyst Intern,Cybersecurity,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,25000,4 Months,"Cypress, Playwright, Spring Boot",2908,4.2,22,2025-06-25,2025-08-25,55.9,30.8,Generated,False
4289566221,Happiest Minds,Analytics Intern,Business Analytics,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",On-site,50000,6 Months,"Arduino, Computer Vision, Express.js, NLP, Postman, REST APIs",2912,4.1,13,2025-06-18,2025-08-18,66.6,2.2,Generated,False
4289566222,Tata Elxsi,Flutter Developer Intern,Mobile Development,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,5000,3 Months,"CI/CD, Postman, Redis, Svelte",4531,5.0,15,2025-06-25,2025-08-25,70.0,15.0,Generated,False
4289566223,Ericsson India,Frontend Developer Intern,Frontend Development,Vadodara,Gujarat,"Vadodara, Gujarat",Remote,100000,3 Months,"Excel, Figma, React, Rust, Scrum, Spring Boot",768,3.8,1,2025-05-13,2025-07-13,54.5,7.0,Generated,False
4289566224,Nokia India,Visual Designer Intern,UI/UX Design,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Hybrid,25000,12 Months,"AWS, Bootstrap, Docker, Jenkins, Jest, Tableau",1632,3.5,15,2025-04-03,2025-06-03,42.9,-1.4,Generated,False
4289566225,Cisco India,NLP Engineer Intern,AI Research,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Remote,15000,12 Months,"AWS, Bootstrap, GraphQL, React, Rust, Scrum",2085,4.2,3,2025-04-01,2025-06-01,42.4,22.3,Generated,False
4289566226,VMware India,Product Manager Intern,Product Management,Hyderabad,Telangana,"Hyderabad, Telangana",Hybrid,25000,2 Months,"Arduino, Figma, GraphQL, JavaScript, Kafka, Postman",298,3.9,22,2025-01-23,2025-03-23,35.1,0.8,Generated,False
4289566227,Dell India,Technical Writing Intern,Technical Writing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,18000,4 Months,"Arduino, HTML/CSS, Kafka, Plotly, Terraform, Vite",2677,3.6,20,2025-10-17,2025-12-17,47.3,34.4,Generated,False
4289566228,HP India,SEO Specialist Intern,Digital Marketing,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Remote,12000,2 Months,"Flask, Git, Java",2072,4.2,5,2025-06-07,2025-08-07,44.2,12.2,Generated,False
4289566229,Lenovo India,Server Engineer Intern,Backend Development,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Hybrid,75000,3 Months,"GitHub Actions, Node.js, Selenium, TypeScript, Vue.js",235,3.4,22,2025-03-02,2025-05-02,42.1,26.8,Generated,False
4289566230,Jio Platforms,Cybersecurity Intern,Cybersecurity,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,60000,3 Months,"Cypress, Figma, Go, Google Analytics, Tailwind CSS",2190,3.8,4,2025-09-25,2025-11-25,61.4,16.7,Generated,False
4289566231,Airtel Digital,Technical Writing Intern,Technical Writing,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Hybrid,18000,4 Months,"AWS, OpenCV, Pytest, Swift",2458,3.4,3,2025-09-07,2025-11-07,46.4,-3.6,Generated,False
4289566232,Snapdeal,SEO Specialist Intern,Digital Marketing,Mangalore,Karnataka,"Mangalore, Karnataka",Remote,10000,3 Months,"Docker, Matplotlib, PostgreSQL, REST APIs, Svelte, Swift",3132,3.8,3,2025-06-05,2025-08-05,52.6,3.8,Generated,False
4289566233,Dunzo,Quantum Computing Intern,Quantum Computing,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",On-site,10000,4 Months,"CI/CD, Firebase, Jenkins, TensorFlow",1917,4.4,21,2025-08-24,2025-10-24,38.5,35.0,Generated,False
4289566234,Cure.fit,Quantum Computing Intern,Quantum Computing,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",On-site,20000,4 Months,"NLP, Pandas, Selenium",2186,3.1,14,2025-06-23,2025-08-23,41.8,-1.5,Generated,False
4289566235,Simplilearn,Robotics Intern,Robotics,Gurgaon,Haryana,"Gurgaon, Haryana",On-site,10000,12 Months,"Agile, Elasticsearch, FastAPI, Plotly",627,4.5,12,2025-05-22,2025-07-22,36.5,20.0,Generated,False
4289566236,Vedantu,UI/UX Designer Intern,UI/UX Design,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",On-site,75000,3 Months,"Docker, Kafka, Unity, Vue.js",1459,3.6,20,2025-05-26,2025-07-26,57.8,24.7,Generated,False
4289566237,Ola Electric,Visual Designer Intern,UI/UX Design,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,10000,3 Months,"AWS, Elasticsearch, Postman, Tableau",1874,3.8,12,2025-11-08,2025-12-08,39.8,21.7,Generated,False
4289566238,Route Mobile,Game Developer Intern,Game Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",On-site,30000,3 Months,"AWS, Ansible, Hadoop, Tailwind CSS",2632,4.4,16,2025-02-19,2025-04-19,54.3,13.6,Generated,False
4289566239,Quick Heal,AR/VR Development Intern,AR/VR Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,3000,6 Months,"Adobe XD, Blockchain, Kotlin, Python, Vite",2434,4.9,5,2025-07-28,2025-09-28,44.4,13.8,Generated,False
4289566240,NetApp India,AR/VR Development Intern,AR/VR Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,60000,2 Months,"Django, HTML/CSS, JIRA, Redis, Redux, Spark",3544,3.7,11,2025-04-20,2025-06-20,68.0,12.7,Generated,False
4289566241,Micron India,UI/UX Designer Intern,UI/UX Design,Chandigarh,Punjab,"Chandigarh, Punjab",On-site,30000,3 Months,"Keras, Power BI, Tableau",468,3.7,19,2025-04-16,2025-06-16,37.9,24.6,Generated,False
4289566242,Seagate India,Game Developer Intern,Game Development,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,10000,2 Months,"Airflow, Angular, Content Writing, Unreal Engine",2539,4.5,24,2025-11-23,2025-12-23,50.8,28.1,Generated,False
4289566243,Western Digital,Software Engineer Intern,Software Development,Patna,Bihar,"Patna, Bihar",On-site,12000,4 Months,"AWS, Cypress, GraphQL, Spring Boot",3568,4.3,5,2025-02-25,2025-04-25,60.4,10.5,Generated,False
4289566244,Xiaomi India,SRE Intern,DevOps,Hubli,Karnataka,"Hubli, Karnataka",On-site,25000,3 Months,"AWS, Flutter, Pandas, Rust",4308,4.8,18,2025-03-03,2025-05-03,69.9,14.5,Generated,False
4289566245,OnePlus India,Embedded Systems Intern,Embedded Systems,Mumbai,Maharashtra,"Mumbai, Maharashtra",Remote,5000,6 Months,"Kafka, Scikit-learn, Selenium, Spring Boot",3140,3.4,11,2025-09-23,2025-11-23,51.3,-1.3,Generated,False
4289566246,Oppo India,IT Support Intern,IT Support,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Hybrid,10000,6 Months,"Figma, Google Analytics, Next.js, Spark",2949,3.0,4,2025-08-16,2025-10-16,45.6,29.4,Generated,False
4289566247,Vivo India,Data Analyst Intern,Data Science,Hyderabad,Telangana,"Hyderabad, Telangana",Hybrid,75000,2 Months,"AWS, Agile, GCP, GraphQL, Raspberry Pi, SQL",1900,4.0,24,2025-03-03,2025-05-03,56.1,28.3,Generated,False
4289566248,Sonata Software,CV Engineer Intern,AI Research,Mangalore,Karnataka,"Mangalore, Karnataka",Remote,50000,6 Months,"NumPy, Postman, Redux, Seaborn",2223,3.9,22,2025-10-20,2025-12-20,54.3,10.9,Generated,False
4289566249,Newgen Software,Server Engineer Intern,Backend Development,Hyderabad,Telangana,"Hyderabad, Telangana",Remote,3000,12 Months,"Power BI, Rust, SEO, Scikit-learn, Vue.js",3277,3.1,10,2025-09-15,2025-11-15,44.9,-1.0,Generated,False
4289566250,Tanla Platforms,Data Analyst Intern,Data Science,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Remote,35000,6 Months,"Airflow, Express.js, Figma, Google Analytics, React, Selenium",226,4.6,1,2025-07-05,2025-09-05,32.4,17.0,Generated,False
4289566251,Amdocs India,Software Engineer Intern,Software Development,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Hybrid,25000,12 Months,"Deep Learning, Spring Boot, Svelte, TypeScript",1945,4.5,5,2025-08-14,2025-10-14,52.1,-1.3,Generated,False
4289566252,LTTS,QA Engineer Intern,Quality Assurance,Bangalore,Karnataka,"Bangalore, Karnataka",Hybrid,50000,12 Months,"Plotly, SEO, Spark",2160,3.4,8,2025-07-08,2025-09-08,47.8,-2.7,Generated,False
4289566253,Google India,Embedded Systems Intern,Embedded Systems,Delhi NCR,Delhi,"Delhi NCR, Delhi",Remote,80000,6 Months,"Cypress, HTML/CSS, Machine Learning, Plotly, SEO",4157,3.9,10,2025-06-25,2025-08-25,84.4,-0.1,Generated,False
4289566254,Microsoft,UI Developer Intern,Frontend Development,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,15000,3 Months,"AWS, HTML/CSS, Node.js, REST APIs, Tailwind CSS, Unity",2280,4.7,5,2025-02-19,2025-04-19,47.2,-3.6,Generated,False
4289566255,Amazon,Blockchain Developer Intern,Blockchain,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Hybrid,35000,3 Months,"Ansible, Figma, Jenkins",4525,4.4,22,2025-02-06,2025-04-06,68.4,34.2,Generated,False
4289566256,Flipkart,Network Engineering Intern,Network Engineering,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Remote,15000,4 Months,"HTML/CSS, Java, Jest, Linux, PyTorch",949,3.0,9,2025-07-02,2025-09-02,28.7,13.3,Generated,False
4289566257,Infosys,Network Engineering Intern,Network Engineering,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Remote,80000,4 Months,"Bootstrap, Flask, GitHub Actions, NLP, Redux, Scrum",566,3.5,18,2025-06-10,2025-08-10,47.9,22.5,Generated,False
4289566258,TCS,Digital Marketing Intern,Digital Marketing,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",On-site,35000,4 Months,"Jenkins, Node.js, SQL, Svelte, Unity",1183,4.4,17,2025-11-02,2025-12-02,39.0,-3.3,Generated,False
4289566259,Wipro,Robotics Intern,Robotics,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Hybrid,8000,4 Months,"Content Writing, Flask, Next.js, Unreal Engine",70,4.1,11,2025-12-26,2025-12-26,28.6,-0.6,Generated,False
4289566260,Zoho,AR/VR Development Intern,AR/VR Development,Patna,Bihar,"Patna, Bihar",Hybrid,15000,3 Months,"Keras, Sass, Solidity",3720,4.3,13,2025-12-17,2025-12-17,64.7,-1.8,Generated,False
4289566261,Razorpay,Technical Writing Intern,Technical Writing,Mumbai,Maharashtra,"Mumbai, Maharashtra",On-site,20000,6 Months,"Ansible, Bootstrap, Express.js, Keras, Spring Boot, Unity",3422,3.4,16,2025-09-18,2025-11-18,54.3,30.9,Generated,False
4289566262,Swiggy,Cybersecurity Intern,Cybersecurity,Patna,Bihar,"Patna, Bihar",Remote,10000,1 Month,"Excel, GCP, TypeScript",1369,4.6,21,2025-04-09,2025-06-09,41.0,7.9,Generated,False
4289566263,Zomato,ML Engineer Intern,Machine Learning,Chandigarh,Punjab,"Chandigarh, Punjab",Hybrid,75000,1 Month,"Adobe XD, Java, OpenCV, Swift",3334,3.2,19,2025-02-07,2025-04-07,65.0,7.7,Generated,False
4289566264,PhonePe,AR/VR Development Intern,AR/VR Development,Vadodara,Gujarat,"Vadodara, Gujarat",Remote,15000,6 Months,"Hadoop, Jenkins, Jest, NumPy, Vue.js",2062,3.3,10,2025-04-24,2025-06-24,41.7,15.6,Generated,False
4289566265,CRED,React Developer Intern,Web Development,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Remote,3000,3 Months,"Django, Kubernetes, Next.js, NumPy, Terraform",216,3.8,15,2025-02-20,2025-04-20,24.5,13.7,Generated,False
4289566266,Paytm,Network Engineering Intern,Network Engineering,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,35000,4 Months,"Ansible, Scrum, Swift",2461,4.3,6,2025-08-25,2025-10-25,50.6,5.5,Generated,False
4289566267,Freshworks,AR/VR Development Intern,AR/VR Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,40000,6 Months,"Blockchain, GitHub Actions, GraphQL, JavaScript",668,5.0,22,2025-01-06,2025-03-06,47.2,18.2,Generated,False
4289566268,Byju's,Product Designer Intern,UI/UX Design,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,15000,12 Months,"Blockchain, Docker, NLP, React, Terraform",3076,4.2,15,2025-07-01,2025-09-01,53.6,16.7,Generated,False
4289566269,Ola,Technical Writing Intern,Technical Writing,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,35000,2 Months,"CI/CD, Deep Learning, JIRA, Python, Raspberry Pi",4138,4.1,24,2025-05-14,2025-07-14,63.7,-2.5,Generated,False
4289566270,Meesho,Natural Language Processing Intern,Natural Language Processing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,12000,3 Months,"JIRA, Sass, Solidity",3137,4.5,10,2025-12-16,2025-12-16,55.8,-2.4,Generated,False
4289566271,Groww,AWS Solutions Intern,Cloud Computing,Mysore,Karnataka,"Mysore, Karnataka",On-site,5000,3 Months,"Deep Learning, Elasticsearch, Playwright, PostgreSQL, Terraform",2154,4.8,12,2025-08-14,2025-10-14,44.4,7.9,Generated,False
4289566272,Zerodha,Product Designer Intern,UI/UX Design,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Remote,40000,2 Months,"GraphQL, NumPy, Sass",2655,3.2,18,2025-03-07,2025-05-07,56.2,23.2,Generated,False
4289566273,Reliance Digital,AWS Solutions Intern,Cloud Computing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,30000,3 Months,"Kubernetes, REST APIs, Svelte",2289,3.9,3,2025-03-08,2025-05-08,48.0,14.3,Generated,False
